condition_id,pair_id,task,tau,balanced_accuracy
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0022__0208,domain_b,0.7,0.7913259176667218
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0022__0208,domain_b,0.8,0.7834118715451285
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0022__0208,domain_b,0.9,0.7625699924928381
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0022__0208,domain_b,1.0,0.6599820816945159
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.0,0.8214285714285715
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.1,0.847907647907648
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.2,0.847907647907648
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.3,0.847907647907648
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.4,0.8608946608946608
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.5,0.8695526695526695
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.6,0.8723304473304473
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.7,0.8723304473304473
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.8,0.8723304473304473
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,0.9,0.8766594516594516
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_a,1.0,0.8766594516594516
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.0,0.7253127299484916
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.1,0.7297277409860191
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.2,0.7652685798381161
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.3,0.7674760853568801
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.4,0.7696835908756438
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.5,0.7919058130978661
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.6,0.805224429727741
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.7,0.8007358351729214
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.8,0.8007358351729214
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,0.9,0.7950126727168669
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0279__0306,domain_b,1.0,0.7349685226064917
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.0,0.902668759811617
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.1,0.902668759811617
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.2,0.8736263736263736
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.3,0.8547880690737834
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.4,0.8291470434327577
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.5,0.8291470434327577
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.6,0.8069073783359498
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.7,0.7846677132391418
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.8,0.7846677132391418
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,0.9,0.7590266875981161
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_a,1.0,0.7590266875981161
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.0,0.8413715913715913
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.1,0.8413715913715913
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.2,0.8493080993080993
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.3,0.8621286121286121
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.4,0.8685388685388685
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.5,0.8764753764753767
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.6,0.8394383394383395
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.7,0.8458485958485958
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.8,0.8088115588115589
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,0.9,0.8088115588115589
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0047__0216,domain_b,1.0,0.7940577940577941
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.0,0.6943262411347518
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.1,0.8699763593380615
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.2,0.8750985027580772
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.3,0.8754925137903862
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.4,0.8857368006304176
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.5,0.8790386130811663
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.6,0.8522458628841608
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.7,0.8408195429472025
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.8,0.843183609141056
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,0.9,0.8486997635933807
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_a,1.0,0.8233254531126871
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.0,0.7977623725735729
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.1,0.8215406064830951
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.2,0.8377831997211572
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.3,0.8342744277913327
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.4,0.8237481120018589
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.5,0.8171187104381016
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.6,0.8171187104381016
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.7,0.812703699400574
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.8,0.8149112049193378
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,0.9,0.8158174440270408
iwildcam__vit_b_16_imagenet1k_v1__d128,iwildcam__0004__0306,domain_b,1.0,0.8189311886535077
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.0,0.7770602954453318
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.1,0.7870486179336544
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.2,0.8032909436194108
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.3,0.8060948028101314
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.4,0.8056582744538948
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.5,0.8184515536249113
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.6,0.8118287093652057
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.7,0.8118287093652057
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.8,0.8203578491443455
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,0.9,0.8318569918934883
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_a,1.0,0.8395193371926949
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.0,0.6487797400049057
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.1,0.722561416418161
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.2,0.7851319339555658
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.3,0.7841559841472703
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.4,0.7719188515807547
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.5,0.7554445348101675
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.6,0.756803893471722
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.7,0.7584595226107949
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.8,0.777560254573151
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,0.9,0.7663978286407703
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0191__0306,domain_b,1.0,0.7649280947032777
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.0,0.7177891284603575
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.1,0.7924980246893467
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.2,0.8073624104491897
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.3,0.8211501500828815
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.4,0.8203345707873955
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.5,0.8219218448994221
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.6,0.8098074886674187
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.7,0.7901121650626601
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.8,0.770053343569651
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,0.9,0.7600368894355498
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_a,1.0,0.7356699663178987
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.0,0.6518606994718421
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.1,0.7266090564495294
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.2,0.7365580016118521
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.3,0.7405262555801061
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.4,0.7371166227713317
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.5,0.7334726030126467
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.6,0.7390281585682023
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.7,0.7702373882854084
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.8,0.7678788977193707
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,0.9,0.7234793769047555
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0147__0208,domain_b,1.0,0.6921018603138613
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.0,0.6060122268542164
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.1,0.6702535384141095
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.2,0.700026850612052
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.3,0.724433395527825
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.4,0.7045925091297832
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.5,0.6949485284982676
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.6,0.6692490609475342
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.7,0.6520272355890532
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.8,0.6312892358283217
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,0.9,0.6226177151538298
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_a,1.0,0.6207917105709163
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.0,0.6487797400049057
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.1,0.722561416418161
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.2,0.7851319339555658
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.3,0.7841559841472703
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.4,0.7719188515807547
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.5,0.7554445348101675
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.6,0.756803893471722
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.7,0.7584595226107949
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.8,0.777560254573151
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,0.9,0.7663978286407703
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0179__0306,domain_b,1.0,0.7649280947032777
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.0,0.7362851060345533
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.1,0.7306353885204291
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.2,0.7028576107426513
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.3,0.7028576107426513
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.4,0.6972078932285269
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.5,0.6972078932285269
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.6,0.6915581757144027
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.7,0.6827151396053385
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.8,0.6549373618275608
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,0.9,0.6549373618275608
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_a,1.0,0.6328093015639072
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.0,0.7375180375180376
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.1,0.7824675324675324
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.2,0.7634199134199134
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.3,0.7634199134199134
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.4,0.770995670995671
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.5,0.7598845598845599
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.6,0.7598845598845599
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.7,0.7674603174603174
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.8,0.7332611832611833
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,0.9,0.7443722943722945
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0115__0299,domain_b,1.0,0.7435064935064934
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.0,0.8708512173033803
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.1,0.8864745582679247
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.2,0.9048934660105843
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.3,0.9075891033129926
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.4,0.9121643725655635
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.5,0.9044444492249423
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.6,0.9019323062058356
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.7,0.8979895480222081
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.8,0.8945614701751491
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,0.9,0.8868415468345278
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_a,1.0,0.8748954415512702
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.0,0.772111846946284
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.1,0.7964679911699779
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.2,0.7986754966887418
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.3,0.8056930405483907
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.4,0.8180318345532706
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.5,0.8113357344796871
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.6,0.8069207234421595
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.7,0.8069207234421595
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.8,0.8113357344796871
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,0.9,0.814449479106154
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0306,domain_b,1.0,0.8156771619999227
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.0,0.8481190167665446
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.1,0.8765831029810259
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.2,0.8914702451614113
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.3,0.8968616490347886
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.4,0.9063455016463948
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.5,0.9052725402730043
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.6,0.8981970685748911
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.7,0.8896619825667004
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.8,0.8852068169170761
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,0.9,0.8532488600360485
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_a,1.0,0.8109334859253574
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.0,0.8076219512195122
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.1,0.8285381581494387
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.2,0.8168814121176926
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.3,0.8234332655826558
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.4,0.8220691782810685
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.5,0.8220691782810685
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.6,0.8208496660859466
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.7,0.8168814121176926
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.8,0.8141532375145181
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,0.9,0.7956760549748354
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0283,domain_b,1.0,0.7837712930700735
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.0,0.6518606994718421
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.1,0.7266090564495294
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.2,0.7365580016118521
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.3,0.7405262555801061
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.4,0.7371166227713317
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.5,0.7334726030126467
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.6,0.7390281585682023
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.7,0.7702373882854084
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.8,0.7678788977193707
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,0.9,0.7234793769047555
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_a,1.0,0.6921018603138613
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.0,0.7518837327709073
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.1,0.7725726811574255
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.2,0.7799490278606447
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.3,0.7879370756694096
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.4,0.79874093419031
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.5,0.8039330916056646
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.6,0.8015215160429636
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.7,0.8011195867825136
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.8,0.8123253745638641
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,0.9,0.8073253745638641
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0208__0219,domain_b,1.0,0.7969563682739114
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.0,0.7273448773448773
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.1,0.7479437229437229
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.2,0.7479437229437229
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.3,0.7609307359307359
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.4,0.770815295815296
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.5,0.7924603174603174
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.6,0.8082251082251082
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.7,0.8082251082251082
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.8,0.8125541125541126
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,0.9,0.8168831168831169
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_a,1.0,0.8270923520923521
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.0,0.6641075954541739
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.1,0.6840487286403402
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.2,0.7995748507889789
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.3,0.8017823563077426
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.4,0.8017823563077426
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.5,0.8185430463576159
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.6,0.8096394407652685
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.7,0.8118469462840324
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.8,0.8140544518027961
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,0.9,0.8184694628403237
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0279__0306,domain_b,1.0,0.8183958793230316
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.0,0.9045548600243436
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.1,0.9433537645626848
iwildcam__vit_b_16_imagenet1k_v1__d64,iwildcam__0022__0208,domain_a,0.2,0.9433537645626848
