replicate_id,T_HET
307,0.00010375626424021387
308,7.786974423351525e-05
309,0.0001540548315628116
310,6.618121040004626e-05
311,0.00010249814521885221
312,0.0002790540219232006
313,3.791261161583784e-05
314,9.048131179461097e-05
315,2.455243906163058e-05
316,0.00023728030113628142
317,0.00010186184810459017
318,0.0003172511242536414
319,0.00012203941451840833
320,3.7202840039690146e-05
321,0.00011193885640766973
322,0.00010681527483742853
323,4.239714029900684e-05
324,0.0001262278251565789
325,0.00016181714527524274
326,0.0001657283469510144
327,0.00019603973335071507
328,3.998441513247145e-05
329,4.491807403634603e-05
330,0.00010558078337624351
331,0.00010780518621054106
332,0.0001800256382822419
333,0.0003400166340393379
334,4.812905464573666e-05
335,7.567683963685548e-05
336,9.957703866283017e-05
337,9.282273822305098e-05
338,0.00018837831324200276
339,5.407617582728857e-05
340,4.5456889747357e-05
341,0.0001103361497492174
342,4.9412132389723174e-05
343,6.150744621708782e-05
344,0.00012616227287302862
345,0.00010958849003901071
346,0.00016025288811046437
347,9.644551581758856e-05
348,7.463339703681974e-05
349,7.690668643540785e-05
350,0.0003444478251371641
351,0.00030648296254551845
352,9.09294284712924e-05
353,0.0001388580262371411
354,3.977885808574652e-05
355,0.00011475854285359292
356,7.905131601509767e-05
357,0.00010922925738352638
358,5.778993120840122e-05
359,4.982347655559799e-05
360,0.00012005604948047709
361,5.61570641120127e-05
362,7.840386109716622e-05
363,0.00015277848050583535
364,4.73141525932438e-05
365,0.00013321702868687745
366,0.0001160124284888307
367,0.00010789376686912775
368,9.672459960578885e-05
369,9.616752503368216e-05
370,0.00010793148444407651
371,1.40587306789641e-05
372,7.075210120704378e-05
373,0.00012340529908340763
374,0.00030735761174007837
375,0.00011003184670449707
376,4.757335399316248e-05
377,4.896510838028458e-05
378,2.2261196349691263e-05
379,9.753592977641311e-05
380,3.9370138275479063e-05
381,0.00015151515741537445
382,0.00013044471973566363
383,0.00012748069986886226
384,0.00023547918352099443
385,0.00010838704689112793
386,0.0001335574669003588
387,9.027777496709662e-05
388,4.3118388657491745e-05
389,0.00023794216920095882
390,3.192439846964043e-05
391,8.340925013287547e-05
392,0.00014408995025840625
393,0.00011957175387013031
394,8.935569482228783e-05
395,0.0001733842295372031
396,1.8597624276281932e-05
397,0.00012236689706979632
398,8.90314462339839e-05
399,0.0003260136800260644
400,0.0002421669690628109
401,0.0001375667362323002
402,9.256120986734827e-05
403,0.00011642931338389874
404,5.436160990118006e-05
405,0.0002591860280464691
406,9.550508596692756e-05
407,0.00012007077360775832
408,0.00017410192124151506
409,0.00025036702087160613
410,0.00026504249099022726
411,0.00014398339461197795
412,0.00014739013024936304
413,9.28071564980394e-05
414,0.00013374812875427828
415,8.480339424003116e-05
416,0.00013806633009093142
417,0.00012754150862171962
418,0.0001652007049916641
419,9.799444804466066e-05
420,8.254118474421475e-05
421,0.0001196522028662519
422,0.0001255862444130373
423,0.000167217682368848
424,0.0001331875877659854
425,0.00012370336282650895
426,0.00013166903954830826
427,0.00013407751878342016
428,0.00013371112660582268
429,0.0001616535828439916
430,7.874358129488796e-05
431,6.852595558820367e-05
432,9.580302551147671e-05
433,0.0001278390039798584
434,0.0002460942072947552
435,1.9638956465453982e-05
436,0.0004382044013216061
437,6.520025215016555e-05
438,0.00014708670504630624
439,0.00017942888100513425
440,4.746776222632412e-05
441,2.7516516216937285e-05
442,0.00012073380911846598
443,0.00019910781131038217
444,6.992097703827614e-05
445,0.00011664375694291132
446,0.00010719071443452522
447,8.620306765211079e-05
448,7.332371139625452e-05
449,5.0795583530942734e-05
450,7.222194922496982e-05
451,5.037017802509744e-05
452,9.19623676191829e-05
453,0.00010975829236045307
454,0.0001789557939826778
455,0.0001513186528129136
456,0.00039818053178794835
457,7.170459435790434e-05
458,0.00012405090691534489
459,6.208197176647217e-05
460,5.18575302358108e-05
461,0.0001373536779075167
462,0.00017372875453043997
463,0.00017346593181874698
464,0.00028469025276772286
465,4.5063071731397635e-05
466,9.403503207126336e-05
467,3.292493322698291e-05
468,4.891067261831007e-05
469,0.00012589789177322084
470,0.00017871649383096856
471,3.070630980824872e-05
472,0.00014984462706051814
473,0.00015788785460160224
474,0.00011047942117755403
475,0.0001980721822658869
476,8.026108068165179e-05
477,8.625871777698702e-05
478,0.0001071507459441881
479,6.687248272345132e-05
480,0.00018800133285107196
481,0.00011420236742271396
482,9.481007160310671e-05
483,0.0001561317734440325
484,4.486274646665703e-05
485,0.00012390065511031577
486,6.958352963144234e-05
487,0.00018173899646626776
488,9.804404534013487e-05
489,0.00028225273815330707
490,6.479831227039156e-05
491,7.451721214533144e-05
492,2.8801760674787652e-05
493,0.00017582886883535042
494,6.842837746134616e-05
495,0.00020485268459231393
496,0.00013580839272200965
497,0.00012149612207259272
498,0.00010282898941976954
499,5.8512853747000984e-05
500,0.0001347295228667036
501,7.007143446425696e-05
502,0.0001350558784642105
503,0.00014570042144087923
504,0.00013683403706802347
505,6.127071950462149e-05
506,8.677511262919476e-05
507,7.709539173757e-05
508,0.00011459710903987222
509,3.397902120742824e-05
510,0.00011943987579119794
511,0.00012178826188805453
512,5.2832346377630014e-05
513,0.00011395527363781824
514,0.000129889188536171
515,5.1331265439820515e-05
516,0.00012527354535573655
517,0.0001599452215145329
518,0.00021918204118378536
519,0.00017797118304353518
520,9.342457223912164e-05
521,8.001917146800923e-05
522,0.00017018574763943704
523,0.00012031773234681205
524,6.99309151670234e-05
525,9.004382352187858e-05
526,0.00018024932418710517
527,0.00011194137360888027
528,0.00030695160695507666
529,7.865499729516036e-05
530,0.00018481169858733506
531,0.00012786974807263462
532,0.00018150377347908274
533,0.00011849623213874884
534,3.077384694923978e-05
535,5.423033588538586e-05
536,0.00013989881878240812
537,9.949425895155904e-05
538,0.00010729276131444839
539,4.0541158303630645e-05
540,7.129025568087159e-05
541,0.00012119715958460002
542,2.808227380858467e-05
543,4.229928281378907e-05
544,2.9120871683754297e-05
545,0.00012295951809154437
546,0.00014877874621745221
547,0.00012507094839842885
548,6.072707406252875e-05
549,0.0002045221269574034
550,8.571393790570256e-05
551,0.00010788739107706179
552,3.475419860429011e-05
553,0.00027074009691191176
554,6.739353355631947e-05
555,0.00010115502319799695
556,0.00013756051433757096
557,0.0002582162492004769
558,4.79109638133524e-05
559,5.673340255459582e-05
560,0.00022155133067199852
561,0.00012918090458223153
